ID GNB,Comercio,Categoría GNB,Resumen publicado,Vigencia inicial API,Vigencia final API,Texto visible de la ficha,URL de la promoción,Ya representada en la app,Revisión
512,Emtop Store,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-20,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/512,sí,source_start_date_stale
458,Wellness Clinic,Días GNB,Hasta 12 cuotas sin intereses todos los días.,2025-05-09,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para las tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Infinite y Platinum del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea bajo el Plan 1 de Bancard al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/458,sí,source_start_date_stale
428,Ediciones Técnicas Paraguayas,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-03-04,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Mastercard del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/428,sí,source_start_date_stale
666,Oben,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-09-14,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 14 de septiembre al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/666,sí,
629,Distribuidora Jasy,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-06-11,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 11 de junio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito; Clásicas, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/629,sí,
503,Prestigio Muebles,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-06,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/503,sí,source_start_date_stale
367,Office World,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-10-09,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones. | ✓ Office World Avda. Central c/ Bella Vista – Loma Plata, Paraguay.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/367,sí,source_start_date_stale
647,Clínica Santa María,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-08-05,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 06 de agosto al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/647,sí,
628,Maxicolor,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-06-11,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 11 de junio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito; Clásicas, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/628,sí,
470,Sanisart,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-06-10,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 1 de febrero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/470,sí,source_start_date_stale
658,Samurai Gym,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-09-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 24 de agosto al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | El beneficio aplica única y exclusivamente para pagos anuales. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/658,sí,
646,Protek,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-08-03,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 30 de julio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/646,sí,
642,Maquicenter,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-07-21,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 21 de julio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/642,sí,
641,Microfal,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-07-21,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 21 de julio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | El beneficio aplica única y exclusivamente a: Instalaciones de sistemas de CCTV, Alarmas, y Sistemas contra incendios. | No acumulable con otras promociones. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/641,sí,
444,COM-PAR,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-04-10,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones. | ✓ COM-PAR - Cirilo Rivarola N°6480 casi Mayor Pastore - Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/444,sí,source_start_date_stale
397,Keeper,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-12-11,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | ✓ Keeper Edificio Itavera, Facundo Machain c/ Emilio Pastore – Asunción, Paraguay.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/397,sí,source_start_date_stale
664,Raphaella Booz,Días GNB,Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días.,2026-09-08,2026-11-27,"Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días. | Del 10 de septiembre al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | 20% de descuento para pagos con tarjetas de crédito Mastercard afinidades Clásicas y Oro del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | El descuento en caja no aplica en la compra de Gift Cards. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/664,sí,
